OrderID,OrderDate,ShipDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount,Sales,ShippingCost,Profit,Category,SubCategory
ORD005033,2023-05-05,2023-05-10,C01100,P0001,North,1,75.87,0.0,75.87,6.11,19.83,Fashion,Clothing
ORD005034,2024-12-13,2024-12-15,C00270,P0058,North,2,244.15,0.15,415.06,16.73,13.8,Electronics,Audio
ORD005035,2019-05-25,2019-05-27,C01986,P0079,North,3,120.28,0.05,342.8,3.63,67.44,Home & Kitchen,Furniture
ORD005036,2019-10-04,2019-10-05,C01618,P0081,West,2,118.69,0.0,237.38,8.02,44.54,Home & Kitchen,Cookware
ORD005037,2023-06-05,2023-06-06,C01732,P0042,North,1,264.79,0.0,264.79,11.85,46.18,Electronics,Laptop
ORD005038,2020-11-04,2020-11-07,C02717,P0061,North,2,252.32,0.0,504.64,12.79,129.57,Electronics,Wearable
ORD005039,2020-02-21,2020-02-23,C01739,P0075,North,3,90.93,0.0,272.79,4.03,58.37,Home & Kitchen,Furniture
ORD005040,2019-04-24,2019-04-25,C02812,P0004,East,1,55.09,0.0,55.09,3.99,15.78,Fashion,Clothing
ORD005041,2019-03-04,2019-03-11,C01949,P0065,Central,3,257.75,0.1,695.93,11.45,109.25,Electronics,Wearable
ORD005042,2023-10-24,2023-10-27,C00633,P0091,West,4,105.86,0.05,402.27,6.4,66.22,Home & Kitchen,Decor
ORD005043,2019-11-26,2019-12-06,C01020,P0052,South,1,301.47,0.0,301.47,13.41,64.9,Electronics,Audio
ORD005044,2021-11-26,2021-11-29,C01180,P0004,West,1,55.09,0.0,55.09,4.47,15.3,Fashion,Clothing
ORD005045,2022-10-21,2022-10-26,C00764,P0094,South,1,78.65,0.4,47.19,1.94,2.17,Home & Kitchen,Decor
ORD005046,2021-10-01,2021-10-03,C02229,P0007,Central,1,41.46,0.1,37.31,4.38,3.98,Fashion,Clothing
ORD005047,2019-03-20,2019-03-24,C02452,P0092,North,1,123.65,0.1,111.29,2.33,16.95,Home & Kitchen,Decor
ORD005048,2023-11-06,2023-11-07,C02788,P0051,Central,1,287.29,0.0,287.29,11.13,66.13,Electronics,Audio
ORD005049,2019-01-31,2019-02-07,C02406,P0052,East,1,301.47,0.15,256.25,20.54,30.64,Electronics,Audio
ORD005050,2023-10-02,2023-10-07,C02145,P0025,North,1,69.95,0.1,62.96,0.89,20.49,Fashion,Accessories
ORD005051,2024-06-22,2024-06-27,C00221,P0012,East,1,36.14,0.05,34.33,0.41,9.5,Fashion,Footwear
ORD005052,2021-10-09,2021-10-10,C01645,P0036,North,2,272.55,0.0,545.1,14.0,87.12,Electronics,Mobile
ORD005053,2022-04-13,2022-04-14,C02908,P0076,East,1,124.08,0.0,124.08,6.77,18.85,Home & Kitchen,Furniture
ORD005054,2021-12-05,2021-12-10,C02664,P0013,Central,2,39.86,0.0,79.72,8.01,16.89,Fashion,Footwear
ORD005055,2021-06-10,2021-06-11,C01823,P0021,North,2,53.07,0.0,106.14,5.01,30.31,Fashion,Accessories
ORD005056,2024-06-05,2024-06-09,C02034,P0109,Central,2,95.52,0.0,191.04,5.5,43.64,Home & Kitchen,Bedding
ORD005057,2024-06-24,2024-06-26,C02629,P0091,East,1,105.86,0.05,100.57,6.17,11.98,Home & Kitchen,Decor
ORD005058,2021-01-07,2021-01-17,C00311,P0038,East,1,249.72,0.0,249.72,9.95,57.73,Electronics,Mobile
ORD005059,2022-11-04,2022-11-08,C01907,P0082,Central,1,102.52,0.05,97.39,11.04,11.62,Home & Kitchen,Cookware
ORD005060,2024-09-27,2024-10-01,C02742,P0015,West,2,57.34,0.05,108.95,8.37,17.99,Fashion,Footwear
ORD005061,2024-11-20,2024-11-27,C00715,P0049,West,1,233.01,0.0,233.01,15.98,21.27,Electronics,Laptop
ORD005062,2022-01-27,2022-01-29,C00766,P0015,North,1,57.34,0.0,57.34,1.69,13.21,Fashion,Footwear
ORD005063,2021-11-09,2021-11-14,C02641,P0071,South,1,92.35,0.0,92.35,9.72,18.14,Home & Kitchen,Furniture
ORD005064,2020-10-31,2020-11-02,C01802,P0070,South,1,263.41,0.0,263.41,21.73,41.83,Electronics,Wearable
ORD005065,2024-11-16,2024-11-20,C02316,P0009,East,1,64.1,0.1,57.69,3.88,11.53,Fashion,Clothing
ORD005066,2019-12-04,2019-12-06,C00826,P0087,East,3,68.47,0.05,195.14,9.03,36.62,Home & Kitchen,Cookware
ORD005067,2022-08-19,2022-08-21,C02385,P0014,East,1,76.77,0.1,69.09,2.05,18.16,Fashion,Footwear
ORD005068,2020-11-05,2020-11-07,C02368,P0069,Central,2,250.33,0.1,450.59,22.13,34.89,Electronics,Wearable
ORD005069,2020-11-01,2020-11-06,C01043,P0044,North,1,230.16,0.0,230.16,15.77,15.61,Electronics,Laptop
ORD005070,2021-07-26,2021-07-28,C00298,P0010,North,1,9.58,0.0,9.58,8.8,-5.68,Fashion,Clothing
ORD005071,2024-12-30,2025-01-01,C00181,P0056,South,5,260.93,0.0,1304.65,18.2,323.25,Electronics,Audio
ORD005072,2019-06-08,2019-06-12,C00434,P0066,Central,1,222.52,0.05,211.39,15.9,8.59,Electronics,Wearable
ORD005073,2022-08-15,2022-08-18,C02540,P0100,East,1,109.15,0.1,98.24,12.87,6.81,Home & Kitchen,Decor
ORD005074,2019-08-26,2019-08-29,C00203,P0094,East,1,78.65,0.0,78.65,8.24,14.75,Home & Kitchen,Decor
ORD005075,2019-12-18,2019-12-22,C02111,P0079,West,1,120.28,0.25,90.21,2.98,6.28,Home & Kitchen,Furniture
ORD005076,2021-10-21,2021-10-23,C00296,P0003,Central,2,46.53,0.05,88.41,5.72,13.91,Fashion,Clothing
ORD005077,2022-01-31,2022-02-03,C01574,P0078,North,1,134.32,0.1,120.89,8.21,20.58,Home & Kitchen,Furniture
ORD005078,2020-09-22,2020-09-25,C02409,P0092,East,1,123.65,0.15,105.1,6.16,9.41,Home & Kitchen,Decor
ORD005079,2020-12-12,2020-12-16,C00408,P0078,West,1,134.32,0.0,134.32,9.11,27.74,Home & Kitchen,Furniture
ORD005080,2019-09-08,2019-09-15,C01988,P0046,North,1,304.09,0.0,304.09,11.44,71.8,Electronics,Laptop
ORD005081,2020-11-27,2020-11-28,C00613,P0085,West,1,140.59,0.0,140.59,8.62,24.69,Home & Kitchen,Cookware
ORD005082,2024-11-25,2024-11-26,C02640,P0070,Central,1,263.41,0.2,210.73,14.68,17.27,Electronics,Wearable
ORD005083,2024-10-30,2024-10-31,C00071,P0110,South,1,139.75,0.1,125.78,5.45,30.37,Home & Kitchen,Bedding
ORD005084,2021-01-05,2021-01-15,C01264,P0071,North,1,92.35,0.05,87.73,5.1,19.99,Home & Kitchen,Furniture
ORD005085,2022-07-24,2022-07-25,C00252,P0093,Central,1,118.82,0.0,118.82,7.86,27.46,Home & Kitchen,Decor
ORD005086,2024-08-08,2024-08-09,C02343,P0075,North,1,90.93,0.1,81.84,6.16,9.18,Home & Kitchen,Furniture
ORD005087,2019-01-18,2019-01-22,C00007,P0017,West,2,37.21,0.1,66.98,4.78,9.19,Fashion,Footwear
ORD005088,2023-12-06,2023-12-08,C02013,P0037,South,1,292.77,0.1,263.49,16.58,35.03,Electronics,Mobile
ORD005089,2024-11-04,2024-11-07,C01591,P0003,Central,1,46.53,0.0,46.53,3.16,8.05,Fashion,Clothing
ORD005090,2019-09-21,2019-09-22,C02175,P0027,East,2,27.38,0.0,54.76,6.31,8.81,Fashion,Accessories
ORD005091,2019-12-26,2019-12-28,C01545,P0045,West,5,219.18,0.0,1095.9,11.07,226.73,Electronics,Laptop
ORD005092,2024-11-18,2024-11-20,C02129,P0050,South,1,264.68,0.05,251.45,14.99,50.29,Electronics,Laptop
ORD005093,2022-04-19,2022-04-20,C02772,P0096,North,1,81.09,0.0,81.09,5.28,14.9,Home & Kitchen,Decor
ORD005094,2019-02-10,2019-02-14,C02573,P0017,South,1,37.21,0.0,37.21,5.21,4.01,Fashion,Footwear
ORD005095,2020-09-19,2020-09-20,C01929,P0051,East,1,287.29,0.1,258.56,11.27,48.75,Electronics,Audio
ORD005096,2021-11-06,2021-11-09,C00902,P0047,East,2,253.46,0.1,456.23,11.22,86.66,Electronics,Laptop
ORD005097,2023-03-18,2023-03-21,C02382,P0074,Central,1,137.25,0.0,137.25,3.67,25.73,Home & Kitchen,Furniture
ORD005098,2023-07-12,2023-07-13,C01853,P0087,South,1,68.47,0.1,61.62,12.38,0.78,Home & Kitchen,Cookware
ORD005099,2024-12-26,2024-12-27,C00474,P0087,West,1,68.47,0.1,61.62,9.22,3.94,Home & Kitchen,Cookware
ORD005100,2020-11-10,2020-11-11,C01326,P0007,East,1,41.46,0.05,39.39,3.24,6.37,Fashion,Clothing
ORD005101,2022-04-21,2022-04-22,C00556,P0025,South,1,69.95,0.1,62.96,3.91,17.47,Fashion,Accessories
ORD005102,2022-04-07,2022-04-09,C01215,P0032,West,1,292.4,0.05,277.78,20.01,45.87,Electronics,Mobile
ORD005103,2021-07-28,2021-07-29,C01025,P0017,West,1,37.21,0.0,37.21,10.37,-1.15,Fashion,Footwear
ORD005104,2020-01-08,2020-01-13,C00652,P0073,North,1,149.6,0.0,149.6,10.06,31.44,Home & Kitchen,Furniture
ORD005105,2024-12-06,2024-12-08,C02695,P0095,South,2,123.98,0.15,210.77,6.83,29.43,Home & Kitchen,Decor
ORD005106,2024-02-28,2024-03-02,C01066,P0080,North,1,79.02,0.05,75.07,6.76,14.35,Home & Kitchen,Furniture
ORD005107,2021-12-30,2022-01-02,C00108,P0105,North,1,76.29,0.0,76.29,7.95,7.6,Home & Kitchen,Bedding
ORD005108,2022-10-16,2022-10-19,C01651,P0096,North,1,81.09,0.15,68.93,11.74,1.14,Home & Kitchen,Decor
ORD005109,2020-06-23,2020-06-27,C02924,P0052,North,1,301.47,0.05,286.4,12.78,56.49,Electronics,Audio
ORD005110,2022-05-07,2022-05-11,C00591,P0006,South,1,88.06,0.1,79.25,0.0,27.43,Fashion,Clothing
ORD005111,2023-03-24,2023-03-26,C01354,P0001,Central,1,75.87,0.0,75.87,2.79,23.15,Fashion,Clothing
ORD005112,2022-02-13,2022-02-16,C01611,P0050,South,1,264.68,0.0,264.68,15.38,57.84,Electronics,Laptop
ORD005113,2024-12-20,2024-12-25,C02908,P0069,East,2,250.33,0.15,425.56,14.96,27.04,Electronics,Wearable
ORD005114,2022-10-30,2022-11-01,C01289,P0080,West,2,79.02,0.0,158.04,5.86,41.1,Home & Kitchen,Furniture
ORD005115,2021-04-19,2021-04-24,C01021,P0008,North,1,68.9,0.15,58.57,4.42,7.43,Fashion,Clothing
ORD005116,2023-10-20,2023-10-23,C00700,P0017,Central,1,37.21,0.05,35.35,5.69,2.41,Fashion,Footwear
ORD005117,2020-01-12,2020-01-19,C00776,P0033,East,1,230.91,0.0,230.91,18.39,16.66,Electronics,Mobile
ORD005118,2021-05-28,2021-05-30,C01727,P0057,Central,3,177.09,0.0,531.27,17.29,73.28,Electronics,Audio
ORD005119,2021-02-08,2021-02-10,C01990,P0105,Central,5,76.29,0.0,381.45,5.07,72.68,Home & Kitchen,Bedding
ORD005120,2021-10-07,2021-10-11,C02660,P0056,East,1,260.93,0.0,260.93,19.16,49.13,Electronics,Audio
ORD005121,2023-11-04,2023-11-06,C00211,P0090,South,3,134.64,0.15,343.33,10.65,43.9,Home & Kitchen,Cookware
ORD005122,2021-12-13,2021-12-14,C01616,P0072,West,1,128.1,0.0,128.1,3.78,28.86,Home & Kitchen,Furniture
ORD005123,2023-11-18,2023-11-20,C00642,P0107,West,2,115.63,0.0,231.26,11.55,64.67,Home & Kitchen,Bedding
ORD005124,2022-08-09,2022-08-11,C02236,P0101,South,2,137.36,0.0,274.72,9.31,70.27,Home & Kitchen,Bedding
ORD005125,2021-01-25,2021-01-28,C00648,P0061,North,1,252.32,0.0,252.32,13.18,58.0,Electronics,Wearable
ORD005126,2023-12-05,2023-12-06,C02304,P0049,South,1,233.01,0.2,186.41,15.27,-5.98,Electronics,Laptop
ORD005127,2020-07-25,2020-07-28,C02323,P0031,East,1,281.96,0.05,267.86,14.24,47.62,Electronics,Mobile
ORD005128,2020-06-15,2020-06-25,C02219,P0035,North,1,198.01,0.05,188.11,17.77,4.46,Electronics,Mobile
ORD005129,2022-01-14,2022-01-15,C01997,P0100,East,1,109.15,0.15,92.78,12.13,4.28,Home & Kitchen,Decor
ORD005130,2020-09-28,2020-10-03,C02839,P0064,East,1,203.37,0.0,203.37,11.68,25.16,Electronics,Wearable
ORD005131,2019-01-27,2019-01-28,C00239,P0063,East,2,244.59,0.1,440.26,13.31,47.26,Electronics,Wearable
ORD005132,2022-12-11,2022-12-16,C00307,P0060,North,2,251.69,0.0,503.38,18.68,91.34,Electronics,Audio
ORD005133,2022-02-02,2022-02-03,C02919,P0071,West,1,92.35,0.4,55.41,7.04,-1.34,Home & Kitchen,Furniture
ORD005134,2021-11-01,2021-11-02,C02538,P0049,East,1,233.01,0.0,233.01,17.02,20.23,Electronics,Laptop
ORD005135,2024-11-25,2024-11-28,C01423,P0104,Central,1,106.35,0.0,106.35,9.24,15.23,Home & Kitchen,Bedding
ORD005136,2022-07-25,2022-07-29,C02470,P0102,West,1,108.96,0.0,108.96,8.57,25.18,Home & Kitchen,Bedding
ORD005137,2024-03-28,2024-04-01,C02547,P0091,West,1,105.86,0.05,100.57,7.13,11.02,Home & Kitchen,Decor
ORD005138,2019-11-30,2019-12-01,C01451,P0109,South,4,95.52,0.05,362.98,7.59,79.23,Home & Kitchen,Bedding
ORD005139,2022-07-19,2022-07-23,C01275,P0041,East,1,292.78,0.05,278.14,14.96,39.13,Electronics,Laptop
ORD005140,2024-04-10,2024-04-11,C02849,P0051,South,4,287.29,0.1,1034.24,19.11,220.98,Electronics,Audio
ORD005141,2022-08-28,2022-08-29,C01026,P0097,North,1,139.5,0.1,125.55,8.25,27.48,Home & Kitchen,Decor
ORD005142,2023-05-29,2023-06-02,C00584,P0110,South,2,139.75,0.1,251.55,11.57,60.08,Home & Kitchen,Bedding
ORD005143,2021-04-22,2021-04-23,C00526,P0109,North,1,95.52,0.0,95.52,3.78,20.79,Home & Kitchen,Bedding
ORD005144,2019-09-24,2019-09-26,C01767,P0107,West,1,115.63,0.1,104.07,3.54,27.63,Home & Kitchen,Bedding
ORD005145,2021-11-15,2021-11-19,C01000,P0083,South,2,103.11,0.15,175.29,8.43,33.49,Home & Kitchen,Cookware
ORD005146,2021-06-25,2021-06-26,C00880,P0003,East,2,46.53,0.1,83.75,7.21,9.63,Fashion,Clothing
ORD005147,2024-04-07,2024-04-11,C02866,P0099,South,1,84.07,0.0,84.07,15.54,5.88,Home & Kitchen,Decor
ORD005148,2020-08-11,2020-08-12,C00670,P0022,Central,2,66.6,0.05,126.54,5.97,27.65,Fashion,Accessories
ORD005149,2024-11-25,2024-11-29,C00945,P0063,North,3,244.59,0.0,733.77,20.7,114.18,Electronics,Wearable
ORD005150,2024-11-15,2024-11-20,C01378,P0062,West,1,317.17,0.15,269.59,15.88,44.66,Electronics,Wearable
ORD005151,2020-08-21,2020-08-22,C01174,P0023,West,1,129.54,0.1,116.59,9.61,16.59,Fashion,Accessories
ORD005152,2021-02-12,2021-02-13,C02303,P0075,West,1,90.93,0.0,90.93,10.37,10.43,Home & Kitchen,Furniture
ORD005153,2024-06-29,2024-06-30,C01933,P0110,North,1,139.75,0.05,132.76,6.82,33.2,Home & Kitchen,Bedding
ORD005154,2024-11-25,2024-11-27,C00652,P0063,North,1,244.59,0.05,232.36,18.59,19.03,Electronics,Wearable
ORD005155,2021-10-28,2021-10-30,C00566,P0046,West,1,304.09,0.0,304.09,15.74,67.5,Electronics,Laptop
ORD005156,2020-12-17,2020-12-21,C01782,P0017,South,1,37.21,0.0,37.21,2.27,6.95,Fashion,Footwear
ORD005157,2022-03-17,2022-03-19,C00373,P0074,South,1,137.25,0.05,130.39,5.78,19.5,Home & Kitchen,Furniture
ORD005158,2023-03-03,2023-03-04,C01647,P0085,Central,1,140.59,0.0,140.59,1.68,31.63,Home & Kitchen,Cookware
ORD005159,2020-10-22,2020-10-27,C02297,P0053,Central,2,312.51,0.0,625.02,13.35,156.79,Electronics,Audio
ORD005160,2023-07-21,2023-07-23,C02219,P0005,North,1,93.5,0.1,84.15,2.01,14.3,Fashion,Clothing
ORD005161,2019-05-29,2019-06-02,C02189,P0024,North,2,101.61,0.25,152.41,0.15,44.85,Fashion,Accessories
ORD005162,2019-05-23,2019-05-25,C00043,P0085,South,1,140.59,0.0,140.59,10.47,22.84,Home & Kitchen,Cookware
ORD005163,2021-06-02,2021-06-06,C02121,P0006,West,1,88.06,0.05,83.66,2.01,28.06,Fashion,Clothing
ORD005164,2021-02-27,2021-03-04,C02782,P0110,East,1,139.75,0.05,132.76,6.24,33.78,Home & Kitchen,Bedding
ORD005165,2020-12-11,2020-12-13,C02604,P0044,South,1,230.16,0.0,230.16,14.17,17.21,Electronics,Laptop
ORD005166,2021-12-21,2021-12-22,C02679,P0079,East,3,120.28,0.0,360.84,3.86,78.04,Home & Kitchen,Furniture
ORD005167,2020-12-17,2020-12-20,C02134,P0041,North,2,292.78,0.0,585.56,13.83,111.91,Electronics,Laptop
ORD005168,2020-03-15,2020-03-16,C00261,P0029,North,1,19.12,0.1,17.21,4.2,0.7,Fashion,Accessories
ORD005169,2020-12-04,2020-12-07,C01431,P0108,Central,1,141.35,0.15,120.15,0.59,33.23,Home & Kitchen,Bedding
ORD005170,2024-12-03,2024-12-06,C01145,P0015,East,1,57.34,0.0,57.34,4.93,9.97,Fashion,Footwear
ORD005171,2021-08-12,2021-08-14,C00681,P0095,Central,1,123.98,0.1,111.58,6.47,15.38,Home & Kitchen,Decor
ORD005172,2021-10-30,2021-11-03,C02165,P0097,North,1,139.5,0.05,132.53,14.6,25.31,Home & Kitchen,Decor
ORD005173,2022-08-09,2022-08-19,C01431,P0032,Central,1,292.4,0.05,277.78,13.92,51.96,Electronics,Mobile
ORD005174,2024-12-12,2024-12-19,C02930,P0104,South,1,106.35,0.2,85.08,5.87,5.84,Home & Kitchen,Bedding
ORD005175,2020-08-04,2020-08-06,C01052,P0092,South,1,123.65,0.0,123.65,7.72,18.98,Home & Kitchen,Decor
ORD005176,2023-02-12,2023-02-15,C01629,P0106,Central,1,140.49,0.1,126.44,11.89,20.63,Home & Kitchen,Bedding
ORD005177,2023-05-23,2023-05-27,C01021,P0023,North,1,129.54,0.0,129.54,5.19,28.78,Fashion,Accessories
ORD005178,2022-10-23,2022-10-30,C00722,P0049,South,1,233.01,0.0,233.01,19.41,17.84,Electronics,Laptop
ORD005179,2019-09-13,2019-09-16,C00202,P0081,South,1,118.69,0.25,89.02,10.0,-1.52,Home & Kitchen,Cookware
ORD005180,2023-01-30,2023-02-03,C00137,P0016,West,1,39.18,0.25,29.38,5.34,-1.73,Fashion,Footwear
ORD005181,2019-07-04,2019-07-05,C02668,P0089,West,3,117.38,0.05,334.53,11.97,52.56,Home & Kitchen,Cookware
ORD005182,2022-10-03,2022-10-07,C00909,P0011,East,1,44.33,0.1,39.9,0.88,9.35,Fashion,Footwear
ORD005183,2023-07-30,2023-08-09,C01702,P0091,Central,2,105.86,0.15,179.96,11.91,11.7,Home & Kitchen,Decor
ORD005184,2020-05-08,2020-05-09,C01498,P0104,Central,1,106.35,0.05,101.03,6.31,14.97,Home & Kitchen,Bedding
ORD005185,2024-01-25,2024-01-27,C00884,P0054,West,1,250.22,0.0,250.22,24.64,22.07,Electronics,Audio
ORD005186,2019-03-29,2019-04-02,C02147,P0057,South,3,177.09,0.2,425.02,17.8,9.02,Electronics,Audio
ORD005187,2024-01-31,2024-02-01,C01504,P0034,East,4,256.12,0.0,1024.48,17.8,256.56,Electronics,Mobile
ORD005188,2021-11-18,2021-11-19,C01074,P0060,East,1,251.69,0.0,251.69,22.82,32.19,Electronics,Audio
ORD005189,2020-05-27,2020-05-30,C02072,P0088,Central,1,148.6,0.0,148.6,11.09,33.7,Home & Kitchen,Cookware
ORD005190,2019-11-26,2019-11-27,C01045,P0037,East,1,292.77,0.05,278.13,12.77,47.63,Electronics,Mobile
ORD005191,2024-11-10,2024-11-11,C02189,P0090,North,4,134.64,0.0,538.56,7.7,113.5,Home & Kitchen,Cookware
ORD005192,2019-07-29,2019-07-30,C02571,P0028,North,2,12.9,0.0,25.8,3.91,5.23,Fashion,Accessories
ORD005193,2020-04-03,2020-04-06,C00797,P0109,South,1,95.52,0.0,95.52,0.66,23.91,Home & Kitchen,Bedding
ORD005194,2021-02-11,2021-02-13,C02998,P0037,South,1,292.77,0.0,292.77,12.06,57.12,Electronics,Mobile
ORD005195,2022-11-10,2022-11-11,C00948,P0057,North,1,177.09,0.05,168.24,9.46,15.42,Electronics,Audio
ORD005196,2022-05-10,2022-05-14,C00917,P0028,South,3,12.9,0.0,38.7,3.71,10.0,Fashion,Accessories
ORD005197,2019-11-16,2019-11-19,C01484,P0001,South,1,75.87,0.0,75.87,9.72,16.22,Fashion,Clothing
ORD005198,2020-11-13,2020-11-18,C01114,P0039,Central,1,238.09,0.0,238.09,9.46,49.39,Electronics,Mobile
ORD005199,2020-07-26,2020-07-27,C00860,P0022,West,3,66.6,0.05,189.81,9.06,41.38,Fashion,Accessories
ORD005200,2020-05-15,2020-05-16,C00693,P0020,South,5,48.17,0.0,240.85,8.38,48.67,Fashion,Footwear
ORD005201,2021-08-12,2021-08-14,C00503,P0009,East,1,64.1,0.15,54.48,2.9,10.59,Fashion,Clothing
ORD005202,2023-04-19,2023-04-20,C02377,P0016,North,1,39.18,0.1,35.26,3.34,3.8,Fashion,Footwear
ORD005203,2020-05-26,2020-05-31,C00008,P0110,North,1,139.75,0.05,132.76,7.65,32.37,Home & Kitchen,Bedding
ORD005204,2021-04-06,2021-04-11,C00725,P0106,Central,1,140.49,0.0,140.49,4.53,36.42,Home & Kitchen,Bedding
ORD005205,2021-06-15,2021-06-25,C01810,P0091,Central,1,105.86,0.05,100.57,10.13,8.02,Home & Kitchen,Decor
ORD005206,2024-12-04,2024-12-11,C01372,P0083,West,1,103.11,0.05,97.95,9.54,17.61,Home & Kitchen,Cookware
ORD005207,2024-11-11,2024-11-15,C00110,P0073,South,2,149.6,0.0,299.2,5.86,77.14,Home & Kitchen,Furniture
ORD005208,2023-11-24,2023-11-27,C01464,P0088,North,3,148.6,0.4,267.48,13.54,13.84,Home & Kitchen,Cookware
ORD005209,2020-08-04,2020-08-11,C00343,P0003,South,3,46.53,0.05,132.61,5.35,24.09,Fashion,Clothing
ORD005210,2019-07-16,2019-07-17,C01965,P0083,North,1,103.11,0.0,103.11,6.62,23.62,Home & Kitchen,Cookware
ORD005211,2020-12-12,2020-12-14,C02856,P0107,West,1,115.63,0.25,86.72,13.79,6.98,Home & Kitchen,Bedding
ORD005212,2020-10-10,2020-10-11,C00128,P0030,South,3,30.05,0.0,90.15,0.89,22.09,Fashion,Accessories
ORD005213,2022-01-18,2022-01-21,C01588,P0090,South,3,134.64,0.0,403.92,8.54,82.36,Home & Kitchen,Cookware
ORD005214,2023-10-30,2023-11-02,C00187,P0006,East,1,88.06,0.0,88.06,6.07,26.64,Fashion,Clothing
ORD005215,2024-03-13,2024-03-14,C00490,P0058,West,1,244.15,0.1,219.74,19.01,3.58,Electronics,Audio
ORD005216,2024-02-03,2024-02-05,C01023,P0083,Central,5,103.11,0.0,515.55,6.35,144.85,Home & Kitchen,Cookware
ORD005217,2021-03-17,2021-03-18,C02347,P0109,Central,1,95.52,0.15,81.19,9.63,6.34,Home & Kitchen,Bedding
ORD005218,2023-03-01,2023-03-03,C01752,P0051,Central,3,287.29,0.1,775.68,14.19,165.88,Electronics,Audio
ORD005219,2020-12-08,2020-12-09,C02172,P0068,Central,4,231.1,0.1,831.96,15.97,73.69,Electronics,Wearable
ORD005220,2019-06-25,2019-06-30,C02481,P0058,North,2,244.15,0.1,439.47,21.08,24.1,Electronics,Audio
ORD005221,2023-04-12,2023-04-16,C02241,P0093,South,1,118.82,0.1,106.94,4.62,23.57,Home & Kitchen,Decor
ORD005222,2019-01-29,2019-01-30,C02100,P0044,West,1,230.16,0.05,218.65,7.27,17.21,Electronics,Laptop
ORD005223,2021-08-07,2021-08-10,C01604,P0019,South,1,28.35,0.0,28.35,5.3,3.48,Fashion,Footwear
ORD005224,2020-12-27,2020-12-28,C01360,P0053,East,1,312.51,0.1,281.26,17.88,48.44,Electronics,Audio
ORD005225,2023-03-19,2023-03-26,C01588,P0016,South,1,39.18,0.05,37.22,1.28,7.03,Fashion,Footwear
ORD005226,2023-10-09,2023-10-11,C00901,P0010,East,1,9.58,0.05,9.1,5.74,-2.91,Fashion,Clothing
ORD005227,2020-11-28,2020-12-03,C00827,P0008,Central,1,68.9,0.0,68.9,9.24,8.81,Fashion,Clothing
ORD005228,2023-12-07,2023-12-09,C02731,P0070,South,1,263.41,0.0,263.41,19.18,44.38,Electronics,Wearable
ORD005229,2020-11-18,2020-11-21,C02136,P0007,South,1,41.46,0.0,41.46,3.91,6.94,Fashion,Clothing
ORD005230,2021-11-02,2021-11-12,C01719,P0007,South,1,41.46,0.1,37.31,7.56,0.8,Fashion,Clothing
ORD005231,2023-06-24,2023-06-27,C01146,P0077,North,2,143.14,0.15,243.34,9.1,23.15,Home & Kitchen,Furniture
ORD005232,2023-03-18,2023-03-23,C02432,P0040,South,1,266.0,0.0,266.0,9.98,57.54,Electronics,Mobile
ORD005233,2024-12-17,2024-12-20,C01241,P0073,North,3,149.6,0.0,448.8,7.72,116.78,Home & Kitchen,Furniture
ORD005234,2020-06-17,2020-06-19,C01003,P0027,South,2,27.38,0.1,49.28,3.61,8.22,Fashion,Accessories
ORD005235,2022-12-27,2023-01-03,C02028,P0086,West,2,166.52,0.1,299.74,10.88,40.62,Home & Kitchen,Cookware
ORD005236,2022-10-28,2022-11-01,C01958,P0041,East,1,292.78,0.0,292.78,20.7,42.17,Electronics,Laptop
ORD005237,2024-08-24,2024-08-25,C01676,P0062,South,4,317.17,0.0,1268.68,12.67,343.69,Electronics,Wearable
ORD005238,2019-12-20,2019-12-25,C00712,P0067,North,1,253.54,0.2,202.83,5.33,8.23,Electronics,Wearable
ORD005239,2023-09-03,2023-09-06,C01896,P0065,East,1,257.75,0.0,257.75,21.0,34.7,Electronics,Wearable
ORD005240,2022-07-16,2022-07-21,C00229,P0024,Central,1,101.61,0.05,96.53,6.86,27.83,Fashion,Accessories
ORD005241,2020-10-24,2020-10-26,C01800,P0059,North,1,257.31,0.0,257.31,17.3,30.95,Electronics,Audio
ORD005242,2021-12-02,2021-12-06,C02488,P0018,West,1,88.74,0.05,84.3,1.11,26.02,Fashion,Footwear
ORD005243,2021-01-02,2021-01-05,C02331,P0025,West,1,69.95,0.05,66.45,10.61,12.87,Fashion,Accessories
ORD005244,2022-08-17,2022-08-20,C00234,P0029,West,3,19.12,0.05,54.49,7.09,9.34,Fashion,Accessories
ORD005245,2024-06-10,2024-06-12,C00717,P0004,East,1,55.09,0.1,49.58,4.93,11.53,Fashion,Clothing
ORD005246,2022-07-19,2022-07-21,C02601,P0065,North,1,257.75,0.1,231.97,18.9,21.33,Electronics,Wearable
ORD005247,2022-11-23,2022-12-03,C01277,P0098,Central,1,149.04,0.1,134.14,9.48,25.25,Home & Kitchen,Decor
ORD005248,2022-02-24,2022-02-28,C00237,P0013,Central,1,39.86,0.05,37.87,7.49,3.76,Fashion,Footwear
ORD005249,2019-05-28,2019-05-30,C00569,P0109,Central,1,95.52,0.0,95.52,8.85,15.72,Home & Kitchen,Bedding
ORD005250,2020-07-10,2020-07-14,C00843,P0044,South,1,230.16,0.0,230.16,11.66,19.72,Electronics,Laptop
